unit_id:ID(LegalUnit),document_id,parent_unit_id,unit_type,unit_no,title,text,effective_date,raw_key,:LABEL
law:aml_and_cft_business_rule:item:제31조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,1.,,1. 연간보험료가 300만원 이하 이거나 일시 보험료가 500만원 이하인 보험,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,2.,,2. 보험해약 조항이 없고 저당용으로 사용될 수 없는 연금보험,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,3.,,"3. 연금, 퇴직수당 및 기타 고용인에게 퇴직 후 혜택을 제공하기 위하여 급여에서 공제되어 조성된 기금으로서 그 권리를 타인에게 양도할 수 없는 것 등",20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:paragraph:제31조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제31조,paragraph,③,,③ 금융회사등은 다음 각 호의 상품 및 서비스를 자금세탁행위등의 위험이 높은 상품 및 서비스로 고려하여야 한다.1. 양도성 예금증서(증서식 무기명)2. 환거래 서비스3. 자금세탁행위등의 위험성이 높은 비대면 거래4. 기타 정부 또는 감독기관에서 고위험으로 판단하는 상품 및 서비스 등 제4절 이행시기,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,1.,,1. 양도성 예금증서(증서식 무기명),20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,2.,,2. 환거래 서비스,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,3.,,3. 자금세탁행위등의 위험성이 높은 비대면 거래,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:item:제31조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제31조,item,4.,,4. 기타 정부 또는 감독기관에서 고위험으로 판단하는 상품 및 서비스 등 제4절 이행시기,20260122,line_45,LegalUnit
law:aml_and_cft_business_rule:article:제32조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제32조,원칙,제32조(원칙) 금융회사등은 영 제10조의6에 따라 고객이 계좌를 신규로 개설하기 전 또는 당해 금융거래가 완료되기 전까지 고객확인을 하여야 한다. 제20조제4항에 따른 보험금 수익자에 대해서는 수익자 지정시 및 금융회사등이 수익자에게 보험금을 지급할 때에 고객확인을 하여야 한다.,20260122,line_46,LegalUnit
law:aml_and_cft_business_rule:article:제33조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제33조,예외,"제33조(예외) ① 금융회사등이 영 제10조의6 및 「특정 금융거래정보의 보고 및 감독규정」(이하 ""감독규정""이라 한다) 제23조에 따라 금융거래 후 고객확인을 하는 때에는 감독규정 제23조에 따른 고객확인 시기가 도래한 이후 지체없이 이를 이행하여야 한다. 다만, 이 경우 다음 각 호의 요건을 충족하여야 한다.1. 고객확인이 가능한 때에는 지체없이 고객확인을 이행할 것2. 금융회사등이 고객의 자금세탁행위등의 위험을 효과적으로 관리할 수 있을 것3. 고객의 정상적인 사업 수행을 방해하지 않을 것② 금융회사등은 제1항에 따라 금융거래 후 고객확인을 하는 경우에 발생할 수 있는 자금세탁행위등의 위험을 관리ㆍ통제할 수 있는 절차를 수립ㆍ운영하여야 한다.",20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:paragraph:제33조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제33조,paragraph,①,,"① 금융회사등이 영 제10조의6 및 「특정 금융거래정보의 보고 및 감독규정」(이하 ""감독규정""이라 한다) 제23조에 따라 금융거래 후 고객확인을 하는 때에는 감독규정 제23조에 따른 고객확인 시기가 도래한 이후 지체없이 이를 이행하여야 한다. 다만, 이 경우 다음 각 호의 요건을 충족하여야 한다.1. 고객확인이 가능한 때에는 지체없이 고객확인을 이행할 것2. 금융회사등이 고객의 자금세탁행위등의 위험을 효과적으로 관리할 수 있을 것3. 고객의 정상적인 사업 수행을 방해하지 않을 것",20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:item:제33조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제33조,item,1.,,1. 고객확인이 가능한 때에는 지체없이 고객확인을 이행할 것,20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:item:제33조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제33조,item,2.,,2. 금융회사등이 고객의 자금세탁행위등의 위험을 효과적으로 관리할 수 있을 것,20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:item:제33조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제33조,item,3.,,3. 고객의 정상적인 사업 수행을 방해하지 않을 것,20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:paragraph:제33조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제33조,paragraph,②,,② 금융회사등은 제1항에 따라 금융거래 후 고객확인을 하는 경우에 발생할 수 있는 자금세탁행위등의 위험을 관리ㆍ통제할 수 있는 절차를 수립ㆍ운영하여야 한다.,20260122,line_47,LegalUnit
law:aml_and_cft_business_rule:article:제34조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제34조,지속적인 고객확인,"제34조(지속적인 고객확인) ① 금융회사등은 고객확인을 한 고객과 거래가 유지되는 동안 당해 고객에 대하여 지속적으로 고객확인을 하여야 한다.② 제1항에 따른 고객확인은 다음 각 호의 방법으로 하여야 한다.1. 거래전반에 대한 면밀한 조사 및 이를 통해 금융회사등이 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토2. 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인(특히 고위험군에 속하는 고객 또는 거래인 경우)③ 금융회사등은 고객의 거래행위를 고려한 자금세탁행위등의 위험도에 따라 고객확인의 재이행 주기를 설정ㆍ운용하여야 한다.",20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:paragraph:제34조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제34조,paragraph,①,,① 금융회사등은 고객확인을 한 고객과 거래가 유지되는 동안 당해 고객에 대하여 지속적으로 고객확인을 하여야 한다.,20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:paragraph:제34조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제34조,paragraph,②,,"② 제1항에 따른 고객확인은 다음 각 호의 방법으로 하여야 한다.1. 거래전반에 대한 면밀한 조사 및 이를 통해 금융회사등이 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토2. 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인(특히 고위험군에 속하는 고객 또는 거래인 경우)",20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:item:제34조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제34조,item,1.,,1. 거래전반에 대한 면밀한 조사 및 이를 통해 금융회사등이 확보하고 있는 고객ㆍ사업ㆍ위험평가ㆍ자금출처 등 정보가 실제 거래내용과 일관성이 있는지 검토,20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:item:제34조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제34조,item,2.,,"2. 현존 기록에 대한 검토를 통해 고객확인을 위해 수집된 문서, 자료, 정보가 최신이며 적절한 것인지를 확인(특히 고위험군에 속하는 고객 또는 거래인 경우)",20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:paragraph:제34조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제34조,paragraph,③,,③ 금융회사등은 고객의 거래행위를 고려한 자금세탁행위등의 위험도에 따라 고객확인의 재이행 주기를 설정ㆍ운용하여야 한다.,20260122,line_48,LegalUnit
law:aml_and_cft_business_rule:article:제35조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제35조,비대면거래,제35조(비대면거래) ① 금융회사등은 비대면 거래와 관련된 자금세탁등의 위험에 대처하기 위한 절차와 방법을 마련하여야 한다.② 금융회사등은 비대면에 의해 고객과 새로운 금융거래를 하거나 지속적인 고객확인을 하는 경우에 제1항에 따른 절차와 방법을 적용하여야 한다.,20260122,line_49,LegalUnit
law:aml_and_cft_business_rule:paragraph:제35조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제35조,paragraph,①,,① 금융회사등은 비대면 거래와 관련된 자금세탁등의 위험에 대처하기 위한 절차와 방법을 마련하여야 한다.,20260122,line_49,LegalUnit
law:aml_and_cft_business_rule:paragraph:제35조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제35조,paragraph,②,,② 금융회사등은 비대면에 의해 고객과 새로운 금융거래를 하거나 지속적인 고객확인을 하는 경우에 제1항에 따른 절차와 방법을 적용하여야 한다.,20260122,line_49,LegalUnit
law:aml_and_cft_business_rule:article:제36조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제3절,article,제36조,고객공지의무,"제36조(고객공지의무) ① 금융회사등은 고객에게 고객확인을 위해 필요한 문서와 자료 등을 공지하여야 한다.② 금융회사등이 제1항에 따라 공지하는 때에는 다음 각 호의 내용이 포함되도록 하여야 한다.1. 고객확인의 법적근거2. 고객확인에 필요한 정보, 문서, 자료 등3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 금융회사등이 취하는 조치 등",20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:paragraph:제36조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제36조,paragraph,①,,① 금융회사등은 고객에게 고객확인을 위해 필요한 문서와 자료 등을 공지하여야 한다.,20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:paragraph:제36조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제36조,paragraph,②,,"② 금융회사등이 제1항에 따라 공지하는 때에는 다음 각 호의 내용이 포함되도록 하여야 한다.1. 고객확인의 법적근거2. 고객확인에 필요한 정보, 문서, 자료 등3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 금융회사등이 취하는 조치 등",20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:item:제36조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제36조,item,1.,,1. 고객확인의 법적근거,20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:item:제36조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제36조,item,2.,,"2. 고객확인에 필요한 정보, 문서, 자료 등",20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:item:제36조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제36조,item,3.,,"3. 고객이 정보 등의 제출을 거부하거나, 검증이 불가능한 경우에 금융회사등이 취하는 조치 등",20260122,line_50,LegalUnit
law:aml_and_cft_business_rule:heading:제5절,law:aml_and_cft_business_rule,,heading,제5절,고객확인 및 검증,제5절 고객확인 및 검증,20260122,line_51,LegalUnit
law:aml_and_cft_business_rule:article:제37조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제37조,원칙,"제37조(원칙) ① 금융회사등은 고객과 금융거래를 하는 때에는 그 신원을 확인하여야 하며 신뢰할 수 있고 독립적인 문서ㆍ자료ㆍ정보 등을 통하여 그 정확성을 검증하여야 한다.② 금융회사등은 고객과 금융거래를 하는 경우에는 거래관계의 목적 및 성격을 이해하고, 필요한 경우 관련 정보를 확보하여야 한다.③ 금융회사등은 법인 및 단체 [영리법인, 비영리법인, 외국법인, 신탁 및 그 밖의 단체를 포함한다. 이하 ‘법인ㆍ단체’이라 한다] 고객에 대해서 영위하는 사업의 성격, 지배구조 및 통제구조 등을 이해하여야 한다.",20260122,line_52,LegalUnit
law:aml_and_cft_business_rule:paragraph:제37조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제37조,paragraph,①,,① 금융회사등은 고객과 금융거래를 하는 때에는 그 신원을 확인하여야 하며 신뢰할 수 있고 독립적인 문서ㆍ자료ㆍ정보 등을 통하여 그 정확성을 검증하여야 한다.,20260122,line_52,LegalUnit
law:aml_and_cft_business_rule:paragraph:제37조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제37조,paragraph,②,,"② 금융회사등은 고객과 금융거래를 하는 경우에는 거래관계의 목적 및 성격을 이해하고, 필요한 경우 관련 정보를 확보하여야 한다.",20260122,line_52,LegalUnit
law:aml_and_cft_business_rule:paragraph:제37조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제37조,paragraph,③,,"③ 금융회사등은 법인 및 단체 [영리법인, 비영리법인, 외국법인, 신탁 및 그 밖의 단체를 포함한다. 이하 ‘법인ㆍ단체’이라 한다] 고객에 대해서 영위하는 사업의 성격, 지배구조 및 통제구조 등을 이해하여야 한다.",20260122,line_52,LegalUnit
law:aml_and_cft_business_rule:article:제38조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제38조,신원확인,"제38조(신원확인) ① 금융회사등이 확인하여야 하는 개인고객(외국인 포함, 이하 ‘개인고객’이라 한다)의 신원정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거자의 경우에는 실제 거소 또는 연락처6. 직업 또는 업종 등 금융회사등이 자금세탁행위등의 방지를 위하여 필요로 하는 사항② 금융회사등이 확인하여야 하는 법인ㆍ단체 고객의 신원정보는 다음 각 호와 같다.1. 법인(단체)명2. 실명번호3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락가능한 실제 사업장 소재지)4. 대표자 또는 대표이사ㆍ이사 등 고위 임원에 대한 정보 : 개인고객의 신원확인 사항에 준함5. 업종(영리법인인 경우), 회사 연락처6. 설립목적(비영리법인인 경우)7. 신탁의 경우 위탁자, 수탁자, 신탁관리인 및 수익자에 대한 신원정보③ 금융회사등은 영 제10조의4 제1호에 의해 개인 및 법인ㆍ단체 고객을 대신하여 계좌의 신규개설, 일회성 금융거래 등 금융거래를 하는 자(이하 ‘대리인’이라 한다)에 대해서는 그 권한이 있는지를 확인하고, 해당 대리인에 대해서도 고객확인을 하여야 한다.④ 금융회사등은 법인ㆍ단체 고객의 경우에는 그 설립사실을 증명할 수 있는 법인등기부등본 등의 문서 등을 통하여 법인 또는 법률관계가 실제로 존재하는지 여부를 확인하여야 한다.",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:paragraph:제38조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제38조,paragraph,①,,"① 금융회사등이 확인하여야 하는 개인고객(외국인 포함, 이하 ‘개인고객’이라 한다)의 신원정보는 다음 각 호와 같다.1. 성명2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거자의 경우에는 실제 거소 또는 연락처6. 직업 또는 업종 등 금융회사등이 자금세탁행위등의 방지를 위하여 필요로 하는 사항",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,1.,,1. 성명,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,2.,,2. 생년월일 및 성별 : 외국인 비거주자의 경우에 한 함,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,3.,,3. 실명번호,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,4.,,4. 국적 : 외국인의 경우에 한 함,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,5.,,"5. 주소 및 연락처 : 단, 외국인 비거자의 경우에는 실제 거소 또는 연락처",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_6,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,6.,,6. 직업 또는 업종 등 금융회사등이 자금세탁행위등의 방지를 위하여 필요로 하는 사항,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:paragraph:제38조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제38조,paragraph,②,,"② 금융회사등이 확인하여야 하는 법인ㆍ단체 고객의 신원정보는 다음 각 호와 같다.1. 법인(단체)명2. 실명번호3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락가능한 실제 사업장 소재지)4. 대표자 또는 대표이사ㆍ이사 등 고위 임원에 대한 정보 : 개인고객의 신원확인 사항에 준함5. 업종(영리법인인 경우), 회사 연락처6. 설립목적(비영리법인인 경우)7. 신탁의 경우 위탁자, 수탁자, 신탁관리인 및 수익자에 대한 신원정보",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,1.,,1. 법인(단체)명,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,2.,,2. 실명번호,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,3.,,3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락가능한 실제 사업장 소재지),20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,4.,,4. 대표자 또는 대표이사ㆍ이사 등 고위 임원에 대한 정보 : 개인고객의 신원확인 사항에 준함,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,5.,,"5. 업종(영리법인인 경우), 회사 연락처",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_6,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,6.,,6. 설립목적(비영리법인인 경우),20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:item:제38조_7,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제38조,item,7.,,"7. 신탁의 경우 위탁자, 수탁자, 신탁관리인 및 수익자에 대한 신원정보",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:paragraph:제38조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제38조,paragraph,③,,"③ 금융회사등은 영 제10조의4 제1호에 의해 개인 및 법인ㆍ단체 고객을 대신하여 계좌의 신규개설, 일회성 금융거래 등 금융거래를 하는 자(이하 ‘대리인’이라 한다)에 대해서는 그 권한이 있는지를 확인하고, 해당 대리인에 대해서도 고객확인을 하여야 한다.",20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:paragraph:제38조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제38조,paragraph,④,,④ 금융회사등은 법인ㆍ단체 고객의 경우에는 그 설립사실을 증명할 수 있는 법인등기부등본 등의 문서 등을 통하여 법인 또는 법률관계가 실제로 존재하는지 여부를 확인하여야 한다.,20260122,line_53,LegalUnit
law:aml_and_cft_business_rule:article:제39조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제39조,개인고객의 검증 등,"제39조(개인고객의 검증 등) ① 금융회사등이 검증하여야 하는 개인고객의 신원확인 정보는 다음 각 호와 같다.1. 성명2. 생년월일 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처② 제1항에도 불구하고 자금세탁등의 위험이 낮은 경우로서 다음 각 호의 방법으로 고객의 신원을 확인한 때에는 제37조제1항에 따른 검증을 이행한 것으로 볼 수 있다. 이 경우 금융실명거래 및 비밀보장에 관한 법률(이하 ‘금융실명법’이라 한다)상 실명확인증표의 진위여부에 주의를 기울여야 한다.1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우③ 금융회사등은 개인고객이 제2항의 적용대상이 아닌 때에는 제1항에 따라 검증하여야 하는 신원확인정보에 대하여 정부가 발행한 문서 등에 의해 검증하는 등 추가적인 조치를 취하여야 한다.",20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:paragraph:제39조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제39조,paragraph,①,,"① 금융회사등이 검증하여야 하는 개인고객의 신원확인 정보는 다음 각 호와 같다.1. 성명2. 생년월일 : 외국인 비거주자의 경우에 한 함3. 실명번호4. 국적 : 외국인의 경우에 한 함5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처",20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,1.,,1. 성명,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,2.,,2. 생년월일 : 외국인 비거주자의 경우에 한 함,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,3.,,3. 실명번호,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,4.,,4. 국적 : 외국인의 경우에 한 함,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,5.,,"5. 주소 및 연락처 : 단, 외국인 비거주자의 경우 실제 거소 또는 연락처",20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:paragraph:제39조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제39조,paragraph,②,,② 제1항에도 불구하고 자금세탁등의 위험이 낮은 경우로서 다음 각 호의 방법으로 고객의 신원을 확인한 때에는 제37조제1항에 따른 검증을 이행한 것으로 볼 수 있다. 이 경우 금융실명거래 및 비밀보장에 관한 법률(이하 ‘금융실명법’이라 한다)상 실명확인증표의 진위여부에 주의를 기울여야 한다.1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,1.,,1. 주민등록증 또는 운전면허증과 같이 고객의 사진이 부착되어 있으면서 제1항의 검증사항(연락처는 제외)을 모두 확인할 수 있는 실명확인증표로 고객의 신원을 확인한 경우,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:item:제39조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제39조,item,2.,,2. 학생ㆍ군인ㆍ경찰ㆍ교도소재소자 등에 대해 금융실명법상의 실명확인서류 원본에 의해 실명을 확인한 경우,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:paragraph:제39조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제39조,paragraph,③,,③ 금융회사등은 개인고객이 제2항의 적용대상이 아닌 때에는 제1항에 따라 검증하여야 하는 신원확인정보에 대하여 정부가 발행한 문서 등에 의해 검증하는 등 추가적인 조치를 취하여야 한다.,20260122,line_54,LegalUnit
law:aml_and_cft_business_rule:article:제40조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:heading:제5절,article,제40조,법인ㆍ단체 고객의 검증 등,"제40조(법인ㆍ단체 고객의 검증 등) ① 금융회사등이 검증하여야 하는 법인고객의 신원확인 정보는 다음 각 호와 같다.1. 법인(단체)명2. 실명번호3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락 가능한 실제 사업장 소재지)4. 업종(영리법인인 경우)5. 설립목적(비영리법인인 경우)② 금융회사등은 법인ㆍ단체 고객이 다음 각 호에 해당하고 자금세탁행위등의 위험이 낮은 것으로 평가된 경우에 한해 제20조제2항에 따른 간소화된 고객확인을 할 수 있다.1. 국가기관, 지방자치단체, 공공단체(영 제8조의5에 따른 공공단체)2. 법 제2조 및 제11조에 따른 감독ㆍ검사의 대상인 금융회사등(카지노사업자, 환전영업자, 소액해외송금업자, 대부업자 제외)3. 주권상장법인 및 코스닥 상장법인 공시규정에 따라 공시의무를 부담하는 상장회사③ 금융회사등은 법인ㆍ단체 고객이 제2항의 적용대상이 아닌 때에는 제1항에 따라 검증하여야 하는 신원확인정보에 대하여 정부가 발행한 문서 등에 의해 검증하는 등 추가적인 조치를 취하여야 한다.",20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:paragraph:제40조,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:article:제40조,paragraph,①,,① 금융회사등이 검증하여야 하는 법인고객의 신원확인 정보는 다음 각 호와 같다.1. 법인(단체)명2. 실명번호3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락 가능한 실제 사업장 소재지)4. 업종(영리법인인 경우)5. 설립목적(비영리법인인 경우),20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:item:제40조_1,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제40조,item,1.,,1. 법인(단체)명,20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:item:제40조_2,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제40조,item,2.,,2. 실명번호,20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:item:제40조_3,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제40조,item,3.,,3. 본점 및 사업장의 주소ㆍ소재지(외국법인인 경우 연락 가능한 실제 사업장 소재지),20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:item:제40조_4,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제40조,item,4.,,4. 업종(영리법인인 경우),20260122,line_55,LegalUnit
law:aml_and_cft_business_rule:item:제40조_5,law:aml_and_cft_business_rule,law:aml_and_cft_business_rule:paragraph:제40조,item,5.,,5. 설립목적(비영리법인인 경우),20260122,line_55,LegalUnit
